yearmonth,location,site,plot,category,percentcover,period
202206,Maguey,48,49,other,7.518796992481203e-4,dieoff
202206,Maguey,48,49,sponge,0.0035087719298245615,dieoff
202206,Maguey,48,49,sand-rubble,0.5829573934837092,dieoff
202206,Maguey,48,49,seagrass,2.506265664160401e-4,dieoff
202206,Maguey,48,49,tools,0.010526315789473684,dieoff
202206,Maguey,48,50,coral,0.010675381263616559,dieoff
202206,Maguey,48,50,gorgonian,0.012636165577342049,dieoff
202206,Maguey,48,50,algae,0.3119825708061002,dieoff
202206,Maguey,48,50,other,0.00130718954248366,dieoff
202206,Maguey,48,50,sponge,0.0032679738562091504,dieoff
202206,Maguey,48,50,sand-rubble,0.6479302832244008,dieoff
202206,Maguey,48,50,seagrass,0.00261437908496732,dieoff
202206,Maguey,48,50,tools,0.009586056644880174,dieoff
202206,Maguey,48,51,coral,0.010434782608695653,dieoff
202206,Maguey,48,51,gorgonian,0.017971014492753623,dieoff
202206,Maguey,48,51,algae,0.4153623188405797,dieoff
202206,Maguey,48,51,other,0.002318840579710145,dieoff
202206,Maguey,48,51,sponge,0.004927536231884058,dieoff
202206,Maguey,48,51,sand-rubble,0.5315942028985507,dieoff
202206,Maguey,48,51,seagrass,0.011014492753623189,dieoff
202206,Maguey,48,51,tools,0.006376811594202898,dieoff
202206,Maguey,48,52,coral,0.005932203389830509,dieoff
202206,Maguey,48,52,gorgonian,0.005649717514124294,dieoff
202206,Maguey,48,52,algae,0.3847457627118644,dieoff
202206,Maguey,48,52,other,0.0011299435028248588,dieoff
202206,Maguey,48,52,sponge,0.002824858757062147,dieoff
202206,Maguey,48,52,sand-rubble,0.596045197740113,dieoff
202206,Maguey,48,52,seagrass,0.0014124293785310734,dieoff
202206,Maguey,48,52,tools,0.0022598870056497176,dieoff
202206,Maguey,73,77,coral,0.028165374677002582,dieoff
202206,Maguey,73,77,gorgonian,0.037209302325581395,dieoff
202206,Maguey,73,77,algae,0.16253229974160208,dieoff
202206,Maguey,73,77,other,0.010852713178294573,dieoff
202206,Maguey,73,77,sponge,0.059431524547803614,dieoff
202206,Maguey,73,77,sand-rubble,0.6886304909560723,dieoff
202206,Maguey,73,77,tools,0.01317829457364341,dieoff
202206,Maguey,73,78,coral,0.02791164658634538,dieoff
202206,Maguey,73,78,gorgonian,0.04136546184738956,dieoff
202206,Maguey,73,78,algae,0.12409638554216867,dieoff
202206,Maguey,73,78,other,0.009036144578313253,dieoff
202206,Maguey,73,78,sponge,0.06686746987951807,dieoff
202206,Maguey,73,78,sand-rubble,0.6863453815261045,dieoff
202206,Maguey,73,78,tools,0.04437751004016064,dieoff
202206,Maguey,73,79,coral,0.022868217054263566,dieoff
202206,Maguey,73,79,gorgonian,0.04961240310077519,dieoff
202206,Maguey,73,79,algae,0.112015503875969,dieoff
202206,Maguey,73,79,other,0.024031007751937984,dieoff
202206,Maguey,73,79,sponge,0.018604651162790697,dieoff
202206,Maguey,73,79,sand-rubble,0.7372093023255814,dieoff
202206,Maguey,73,79,tools,0.03565891472868217,dieoff
202206,Maguey,73,80,coral,0.026111111111111113,dieoff
202206,Maguey,73,80,gorgonian,0.011111111111111112,dieoff
202206,Maguey,73,80,algae,0.15722222222222224,dieoff
202206,Maguey,73,80,other,0.0030555555555555557,dieoff
202206,Maguey,73,80,sponge,0.03111111111111111,dieoff
202206,Maguey,73,80,sand-rubble,0.7452777777777778,dieoff
202206,Maguey,73,80,tools,0.026111111111111113,dieoff
202206,Maguey,74,93,coral,0.0027210884353741495,dieoff
202206,Maguey,74,93,gorgonian,4.5351473922902497e-4,dieoff
202206,Maguey,74,93,algae,0.16485260770975058,dieoff
202206,Maguey,74,93,other,0.0018140589569160999,dieoff
202206,Maguey,74,93,sponge,0.013378684807256236,dieoff
202206,Maguey,74,93,sand-rubble,0.8070294784580498,dieoff
202206,Maguey,74,93,tools,0.009750566893424037,dieoff
202206,Maguey,74,94,coral,0.011363636363636364,dieoff
202206,Maguey,74,94,gorgonian,0.0012626262626262627,dieoff
202206,Maguey,74,94,algae,0.3512626262626263,dieoff
202206,Maguey,74,94,other,0.005050505050505051,dieoff
202206,Maguey,74,94,sponge,0.021717171717171718,dieoff
202206,Maguey,74,94,sand-rubble,0.5974747474747475,dieoff
202206,Maguey,74,94,seagrass,2.525252525252525e-4,dieoff
202206,Maguey,74,94,tools,0.011616161616161616,dieoff
202206,Maguey,74,95,coral,0.009923664122137405,dieoff
202206,Maguey,74,95,gorgonian,0.0022900763358778627,dieoff
202206,Maguey,74,95,algae,0.2460559796437659,dieoff
202206,Maguey,74,95,other,0.0030534351145038168,dieoff
202206,Maguey,74,95,sponge,0.01603053435114504,dieoff
202206,Maguey,74,95,sand-rubble,0.7053435114503817,dieoff
202206,Maguey,74,95,seagrass,2.544529262086514e-4,dieoff
202206,Maguey,74,95,tools,0.017048346055979643,dieoff
202206,Maguey,74,96,coral,0.013279132791327914,dieoff
202206,Maguey,74,96,gorgonian,0.002168021680216802,dieoff
202206,Maguey,74,96,algae,0.13062330623306234,dieoff
202206,Maguey,74,96,other,0.005962059620596206,dieoff
202206,Maguey,74,96,sponge,0.013279132791327914,dieoff
202206,Maguey,74,96,sand-rubble,0.8238482384823849,dieoff
202206,Maguey,74,96,tools,0.01084010840108401,dieoff
202206,Tampico,01,14,coral,0.020493827160493826,dieoff
202206,Tampico,01,14,gorgonian,0.025925925925925925,dieoff
202206,Tampico,01,14,algae,0.40814814814814815,dieoff
202206,Tampico,01,14,other,7.407407407407407e-4,dieoff
202206,Tampico,01,14,sponge,0.008888888888888889,dieoff
202206,Tampico,01,14,sand-rubble,0.5244444444444445,dieoff
202206,Tampico,01,14,seagrass,7.407407407407407e-4,dieoff
202206,Tampico,01,14,tools,0.010617283950617284,dieoff
202206,Tampico,01,15,coral,0.021323529411764706,dieoff
202206,Tampico,01,15,gorgonian,0.020098039215686276,dieoff
202206,Tampico,01,15,algae,0.28431372549019607,dieoff
202206,Tampico,01,15,other,0.0031862745098039215,dieoff
202206,Tampico,01,15,sponge,0.007107843137254902,dieoff
202206,Tampico,01,15,sand-rubble,0.6436274509803922,dieoff
202206,Tampico,01,15,tools,0.02034313725490196,dieoff
202206,Tampico,01,16,coral,0.004467353951890034,dieoff
202206,Tampico,01,16,gorgonian,0.005498281786941581,dieoff
202206,Tampico,01,16,algae,0.35945017182130584,dieoff
202206,Tampico,01,16,other,0.0024054982817869417,dieoff
202206,Tampico,01,16,sponge,0.006872852233676976,dieoff
202206,Tampico,01,16,sand-rubble,0.6127147766323024,dieoff
202206,Tampico,01,16,seagrass,3.436426116838488e-4,dieoff
202206,Tampico,01,16,tools,0.008247422680412371,dieoff
202206,Tampico,04,5,coral,0.013013698630136987,dieoff
202206,Tampico,04,5,gorgonian,0.04406392694063927,dieoff
202206,Tampico,04,5,algae,0.4671232876712329,dieoff
202206,Tampico,04,5,other,0.0015981735159817352,dieoff
202206,Tampico,04,5,sponge,0.012557077625570776,dieoff
202206,Tampico,04,5,sand-rubble,0.4180365296803653,dieoff
202206,Tampico,04,5,seagrass,0.015296803652968037,dieoff
202206,Tampico,04,5,tools,0.028310502283105023,dieoff
202206,Tampico,04,6,coral,0.031578947368421054,dieoff
202206,Tampico,04,6,gorgonian,0.10601503759398496,dieoff
202206,Tampico,04,6,algae,0.42756892230576443,dieoff
202206,Tampico,04,6,other,0.002506265664160401,dieoff
202206,Tampico,04,6,sponge,0.006766917293233083,dieoff
202206,Tampico,04,6,sand-rubble,0.38571428571428573,dieoff
202206,Tampico,04,6,seagrass,0.002255639097744361,dieoff
202206,Tampico,04,6,tools,0.03759398496240601,dieoff
202206,Tampico,04,7,coral,0.04580152671755725,dieoff
202206,Tampico,04,7,gorgonian,0.08778625954198473,dieoff
202206,Tampico,04,7,algae,0.5015267175572519,dieoff
202206,Tampico,04,7,other,0.002544529262086514,dieoff
202206,Tampico,04,7,sponge,0.004580152671755725,dieoff
202206,Tampico,04,7,sand-rubble,0.31297709923664124,dieoff
202206,Tampico,04,7,seagrass,2.544529262086514e-4,dieoff
202206,Tampico,04,7,tools,0.044529262086514,dieoff
202206,Tampico,04,8,coral,0.0349862258953168,dieoff
202206,Tampico,04,8,gorgonian,0.10027548209366391,dieoff
202206,Tampico,04,8,algae,0.4903581267217631,dieoff
202206,Tampico,04,8,other,0.0024793388429752068,dieoff
202206,Tampico,04,8,sponge,0.005234159779614325,dieoff
202206,Tampico,04,8,sand-rubble,0.30991735537190085,dieoff
202206,Tampico,04,8,seagrass,0.001652892561983471,dieoff
202206,Tampico,04,8,tools,0.05509641873278237,dieoff
202206,Tampico,20,9,coral,0.031510416666666666,dieoff
202206,Tampico,20,9,gorgonian,0.06953125,dieoff
202206,Tampico,20,9,algae,0.29791666666666666,dieoff
202206,Tampico,20,9,other,0.0010416666666666667,dieoff
202206,Tampico,20,9,sponge,0.007552083333333333,dieoff
202206,Tampico,20,9,sand-rubble,0.5471354166666667,dieoff
202206,Tampico,20,9,seagrass,0.0010416666666666667,dieoff
202206,Tampico,20,9,tools,0.044270833333333336,dieoff
202206,Tampico,20,10,coral,0.03994910941475827,dieoff
202206,Tampico,20,10,gorgonian,0.06717557251908397,dieoff
202206,Tampico,20,10,algae,0.3473282442748092,dieoff
202206,Tampico,20,10,other,0.0027989821882951653,dieoff
202206,Tampico,20,10,sponge,0.0061068702290076335,dieoff
202206,Tampico,20,10,sand-rubble,0.47989821882951655,dieoff
202206,Tampico,20,10,seagrass,2.544529262086514e-4,dieoff
202206,Tampico,20,10,tools,0.05648854961832061,dieoff
202206,Tampico,20,11,coral,0.023232323232323233,dieoff
202206,Tampico,20,11,gorgonian,0.022474747474747474,dieoff
202206,Tampico,20,11,algae,0.43787878787878787,dieoff
202206,Tampico,20,11,other,0.002777777777777778,dieoff
202206,Tampico,20,11,sponge,0.007575757575757576,dieoff
202206,Tampico,20,11,sand-rubble,0.4871212121212121,dieoff
202206,Tampico,20,11,seagrass,2.525252525252525e-4,dieoff
202206,Tampico,20,11,tools,0.018686868686868686,dieoff
202206,Tampico,20,12,coral,0.019471947194719473,dieoff
202206,Tampico,20,12,gorgonian,0.034653465346534656,dieoff
202206,Tampico,20,12,algae,0.466006600660066,dieoff
202206,Tampico,20,12,other,0.0013201320132013201,dieoff
202206,Tampico,20,12,sponge,0.010561056105610561,dieoff
202206,Tampico,20,12,sand-rubble,0.433003300330033,dieoff
202206,Tampico,20,12,tools,0.03498349834983498,dieoff
202206,Tampico,22,33,coral,0.02231638418079096,dieoff
202206,Tampico,22,33,gorgonian,0.04209039548022599,dieoff
202206,Tampico,22,33,algae,0.353954802259887,dieoff
202206,Tampico,22,33,other,0.0011299435028248588,dieoff
202206,Tampico,22,33,sponge,0.012711864406779662,dieoff
202206,Tampico,22,33,sand-rubble,0.501412429378531,dieoff
202206,Tampico,22,33,seagrass,0.0327683615819209,dieoff
202206,Tampico,22,33,tools,0.03361581920903955,dieoff
202206,Tampico,22,34,coral,0.019464720194647202,dieoff
202206,Tampico,22,34,gorgonian,0.03333333333333333,dieoff
202206,Tampico,22,34,algae,0.3978102189781022,dieoff
202206,Tampico,22,34,other,7.2992700729927e-4,dieoff
202206,Tampico,22,34,sponge,0.006569343065693431,dieoff
202206,Tampico,22,34,sand-rubble,0.5065693430656935,dieoff
202206,Tampico,22,34,seagrass,2.4330900243309004e-4,dieoff
202206,Tampico,22,34,tools,0.03527980535279805,dieoff
202206,Tampico,22,35,coral,0.025,dieoff
202206,Tampico,22,35,gorgonian,0.03409090909090909,dieoff
202206,Tampico,22,35,algae,0.47045454545454546,dieoff
202206,Tampico,22,35,other,7.575757575757576e-4,dieoff
202206,Tampico,22,35,sponge,0.013131313131313131,dieoff
202206,Tampico,22,35,sand-rubble,0.42777777777777776,dieoff
202206,Tampico,22,35,seagrass,0.00404040404040404,dieoff
202206,Tampico,22,35,tools,0.024747474747474747,dieoff
202206,Tampico,22,36,coral,0.025,dieoff
202206,Tampico,22,36,gorgonian,0.03159722222222222,dieoff
202206,Tampico,22,36,algae,0.5711805555555556,dieoff
202206,Tampico,22,36,other,0.006597222222222222,dieoff
202206,Tampico,22,36,sponge,0.007638888888888889,dieoff
202206,Tampico,22,36,sand-rubble,0.29756944444444444,dieoff
202206,Tampico,22,36,seagrass,0.03125,dieoff
202206,Tampico,22,36,tools,0.029166666666666667,dieoff
202206,Tampico,23,45,coral,0.01779279279279279,dieoff
202206,Tampico,23,45,gorgonian,0.0076576576576576575,dieoff
202206,Tampico,23,45,algae,0.3173423423423423,dieoff
202206,Tampico,23,45,other,0.01891891891891892,dieoff
202206,Tampico,23,45,sponge,0.01463963963963964,dieoff
202206,Tampico,23,45,sand-rubble,0.611936936936937,dieoff
202206,Tampico,23,45,seagrass,2.2522522522522523e-4,dieoff
202206,Tampico,23,45,tools,0.011486486486486487,dieoff
202206,Tampico,23,46,coral,0.00392156862745098,dieoff
202206,Tampico,23,46,gorgonian,7.352941176470588e-4,dieoff
202206,Tampico,23,46,algae,0.10833333333333334,dieoff
202206,Tampico,23,46,other,2.4509803921568627e-4,dieoff
202206,Tampico,23,46,sponge,0.004656862745098039,dieoff
202206,Tampico,23,46,sand-rubble,0.8732843137254902,dieoff
202206,Tampico,23,46,tools,0.008823529411764706,dieoff
202206,Tampico,23,47,coral,0.013934426229508197,dieoff
202206,Tampico,23,47,gorgonian,0.006010928961748634,dieoff
202206,Tampico,23,47,algae,0.2975409836065574,dieoff
202206,Tampico,23,47,other,0.004371584699453552,dieoff
202206,Tampico,23,47,sponge,0.005191256830601093,dieoff
202206,Tampico,23,47,sand-rubble,0.6549180327868852,dieoff
202206,Tampico,23,47,seagrass,0.001912568306010929,dieoff
202206,Tampico,23,47,tools,0.01612021857923497,dieoff
202206,Tampico,23,48,coral,0.0075,dieoff
202206,Tampico,23,48,algae,0.18861111111111112,dieoff
202206,Tampico,23,48,other,8.333333333333334e-4,dieoff
202206,Tampico,23,48,sponge,0.006666666666666667,dieoff
202206,Tampico,23,48,sand-rubble,0.7825,dieoff
202206,Tampico,23,48,seagrass,0.0011111111111111111,dieoff
202206,Tampico,23,48,tools,0.012777777777777779,dieoff
202206,Tampico,24,29,coral,0.04890710382513661,dieoff
202206,Tampico,24,29,gorgonian,0.09863387978142077,dieoff
202206,Tampico,24,29,algae,0.35382513661202186,dieoff
202206,Tampico,24,29,other,0.00273224043715847,dieoff
202206,Tampico,24,29,sponge,0.01092896174863388,dieoff
202206,Tampico,24,29,sand-rubble,0.3923497267759563,dieoff
202206,Tampico,24,29,seagrass,2.73224043715847e-4,dieoff
202206,Tampico,24,29,tools,0.09234972677595628,dieoff
202206,Tampico,24,30,coral,0.020833333333333332,dieoff
202206,Tampico,24,30,gorgonian,0.0484375,dieoff
202206,Tampico,24,30,algae,0.32447916666666665,dieoff
202206,Tampico,24,30,other,0.0013020833333333333,dieoff
202206,Tampico,24,30,sponge,0.009375,dieoff
202206,Tampico,24,30,sand-rubble,0.54765625,dieoff
202206,Tampico,24,30,tools,0.04791666666666667,dieoff
202206,Tampico,24,32,coral,0.02831858407079646,dieoff
202206,Tampico,24,32,gorgonian,0.03510324483775811,dieoff
202206,Tampico,24,32,algae,0.32359882005899704,dieoff
202206,Tampico,24,32,other,0.002359882005899705,dieoff
202206,Tampico,24,32,sponge,0.009144542772861357,dieoff
202206,Tampico,24,32,sand-rubble,0.5722713864306784,dieoff
202206,Tampico,24,32,seagrass,0.0038348082595870206,dieoff
202206,Tampico,24,32,tools,0.02536873156342183,dieoff
202206,Tampico,35,1,coral,0.010416666666666666,dieoff
202206,Tampico,35,1,gorgonian,0.0010416666666666667,dieoff
202206,Tampico,35,1,algae,0.41041666666666665,dieoff
202206,Tampico,35,1,other,2.6041666666666666e-4,dieoff
202206,Tampico,35,1,sponge,0.005208333333333333,dieoff
202206,Tampico,35,1,sand-rubble,0.5346354166666667,dieoff
202206,Tampico,35,1,seagrass,0.002864583333333333,dieoff
202206,Tampico,35,1,tools,0.03515625,dieoff
202206,Tampico,35,2,coral,0.008396946564885497,dieoff
202206,Tampico,35,2,gorgonian,0.0027989821882951653,dieoff
202206,Tampico,35,2,algae,0.5063613231552163,dieoff
202206,Tampico,35,2,other,0.001272264631043257,dieoff
202206,Tampico,35,2,sponge,0.004834605597964376,dieoff
202206,Tampico,35,2,sand-rubble,0.43282442748091604,dieoff
202206,Tampico,35,2,tools,0.04351145038167939,dieoff
202206,Tampico,35,3,coral,0.013550135501355014,dieoff
202206,Tampico,35,3,algae,0.4644986449864499,dieoff
202206,Tampico,35,3,other,8.130081300813008e-4,dieoff
202206,Tampico,35,3,sponge,0.004607046070460705,dieoff
202206,Tampico,35,3,sand-rubble,0.49105691056910566,dieoff
202206,Tampico,35,3,seagrass,8.130081300813008e-4,dieoff
202206,Tampico,35,3,tools,0.024661246612466124,dieoff
202206,Tampico,35,4,coral,0.01707317073170732,dieoff
202206,Tampico,35,4,gorgonian,0.0027100271002710027,dieoff
202206,Tampico,35,4,algae,0.43929539295392955,dieoff
202206,Tampico,35,4,other,0.004607046070460705,dieoff
202206,Tampico,35,4,sponge,0.007046070460704607,dieoff
202206,Tampico,35,4,sand-rubble,0.4978319783197832,dieoff
202206,Tampico,35,4,seagrass,8.130081300813008e-4,dieoff
202206,Tampico,35,4,tools,0.03062330623306233,dieoff
202206,Tampico,37,17,coral,0.005833333333333334,dieoff
202206,Tampico,37,17,gorgonian,0.013055555555555556,dieoff
202206,Tampico,37,17,algae,0.3675,dieoff
202206,Tampico,37,17,other,0.0016666666666666668,dieoff
202206,Tampico,37,17,sponge,0.0044444444444444444,dieoff
202206,Tampico,37,17,sand-rubble,0.5858333333333333,dieoff
202206,Tampico,37,17,tools,0.021666666666666667,dieoff
202206,Tampico,37,18,coral,0.024615384615384615,dieoff
202206,Tampico,37,18,gorgonian,0.03435897435897436,dieoff
202206,Tampico,37,18,algae,0.44666666666666666,dieoff
202206,Tampico,37,18,other,0.0015384615384615385,dieoff
202206,Tampico,37,18,sponge,0.005897435897435898,dieoff
202206,Tampico,37,18,sand-rubble,0.46025641025641023,dieoff
202206,Tampico,37,18,tools,0.02666666666666667,dieoff
202206,Tampico,37,19,coral,0.022321428571428572,dieoff
202206,Tampico,37,19,gorgonian,0.060714285714285714,dieoff
202206,Tampico,37,19,algae,0.39880952380952384,dieoff
202206,Tampico,37,19,other,0.003273809523809524,dieoff
202206,Tampico,37,19,sponge,0.009226190476190476,dieoff
202206,Tampico,37,19,sand-rubble,0.47559523809523807,dieoff
202206,Tampico,37,19,tools,0.03005952380952381,dieoff
202206,Tampico,37,20,coral,0.02178477690288714,dieoff
202206,Tampico,37,20,gorgonian,0.04225721784776903,dieoff
202206,Tampico,37,20,algae,0.36010498687664044,dieoff
202206,Tampico,37,20,other,0.0026246719160104987,dieoff
202206,Tampico,37,20,sponge,0.011811023622047244,dieoff
202206,Tampico,37,20,sand-rubble,0.5354330708661418,dieoff
202206,Tampico,37,20,seagrass,7.874015748031496e-4,dieoff
202206,Tampico,37,20,tools,0.025196850393700787,dieoff
202206,Tampico,39,37,coral,0.00960960960960961,dieoff
202206,Tampico,39,37,gorgonian,0.022222222222222223,dieoff
202206,Tampico,39,37,algae,0.43993993993993996,dieoff
202206,Tampico,39,37,other,0.0012012012012012011,dieoff
202206,Tampico,39,37,sponge,0.02972972972972973,dieoff
202206,Tampico,39,37,sand-rubble,0.48228228228228226,dieoff
202206,Tampico,39,37,seagrass,0.0012012012012012011,dieoff
202206,Tampico,39,37,tools,0.013813813813813814,dieoff
202206,Tampico,39,38,coral,0.018140589569160998,dieoff
202206,Tampico,39,38,gorgonian,0.047165532879818596,dieoff
202206,Tampico,39,38,algae,0.46938775510204084,dieoff
202206,Tampico,39,38,other,0.0045351473922902496,dieoff
202206,Tampico,39,38,sponge,0.031292517006802724,dieoff
202206,Tampico,39,38,sand-rubble,0.381859410430839,dieoff
202206,Tampico,39,38,seagrass,0.023809523809523808,dieoff
202206,Tampico,39,38,tools,0.023809523809523808,dieoff
202206,Tampico,39,39,coral,0.017445482866043614,dieoff
202206,Tampico,39,39,gorgonian,0.02897196261682243,dieoff
202206,Tampico,39,39,algae,0.4866043613707165,dieoff
202206,Tampico,39,39,other,0.005607476635514018,dieoff
202206,Tampico,39,39,sponge,0.019937694704049845,dieoff
202206,Tampico,39,39,sand-rubble,0.36386292834890965,dieoff
202206,Tampico,39,39,seagrass,0.04641744548286604,dieoff
202206,Tampico,39,39,tools,0.03115264797507788,dieoff
202206,Tampico,39,40,coral,0.014596949891067539,dieoff
202206,Tampico,39,40,gorgonian,0.04553376906318083,dieoff
202206,Tampico,39,40,algae,0.3673202614379085,dieoff
202206,Tampico,39,40,other,0.0032679738562091504,dieoff
202206,Tampico,39,40,sponge,0.03159041394335512,dieoff
202206,Tampico,39,40,sand-rubble,0.5100217864923747,dieoff
202206,Tampico,39,40,seagrass,4.3572984749455336e-4,dieoff
202206,Tampico,39,40,tools,0.027233115468409588,dieoff
202206,Tampico,43,21,coral,0.017759562841530054,dieoff
202206,Tampico,43,21,gorgonian,0.06912568306010929,dieoff
202206,Tampico,43,21,algae,0.47595628415300545,dieoff
202206,Tampico,43,21,other,8.19672131147541e-4,dieoff
202206,Tampico,43,21,sponge,0.009289617486338797,dieoff
202206,Tampico,43,21,sand-rubble,0.3918032786885246,dieoff
202206,Tampico,43,21,seagrass,8.19672131147541e-4,dieoff
202206,Tampico,43,21,tools,0.03442622950819672,dieoff
202206,Tampico,43,22,coral,0.03725490196078431,dieoff
202206,Tampico,43,22,gorgonian,0.04957983193277311,dieoff
202206,Tampico,43,22,algae,0.4792717086834734,dieoff
202206,Tampico,43,22,other,5.602240896358543e-4,dieoff
202206,Tampico,43,22,sponge,0.009243697478991597,dieoff
202206,Tampico,43,22,sand-rubble,0.388515406162465,dieoff
202206,Tampico,43,22,seagrass,5.602240896358543e-4,dieoff
202206,Tampico,43,22,tools,0.0350140056022409,dieoff
202206,Tampico,43,23,coral,0.05317460317460317,dieoff
202206,Tampico,43,23,gorgonian,0.07857142857142857,dieoff
202206,Tampico,43,23,algae,0.4238095238095238,dieoff
202206,Tampico,43,23,other,0.00291005291005291,dieoff
202206,Tampico,43,23,sponge,0.014021164021164021,dieoff
202206,Tampico,43,23,sand-rubble,0.394973544973545,dieoff
202206,Tampico,43,23,seagrass,7.936507936507937e-4,dieoff
202206,Tampico,43,23,tools,0.031746031746031744,dieoff
202206,Tampico,43,24,coral,0.023809523809523808,dieoff
202206,Tampico,43,24,gorgonian,0.039047619047619046,dieoff
202206,Tampico,43,24,algae,0.3473015873015873,dieoff
202206,Tampico,43,24,other,0.0015873015873015873,dieoff
202206,Tampico,43,24,sponge,0.007301587301587302,dieoff
202206,Tampico,43,24,sand-rubble,0.5514285714285714,dieoff
202206,Tampico,43,24,seagrass,0.0015873015873015873,dieoff
202206,Tampico,43,24,tools,0.027936507936507936,dieoff
202206,Tampico,45,25,coral,0.02995169082125604,dieoff
202206,Tampico,45,25,gorgonian,0.08719806763285023,dieoff
202206,Tampico,45,25,algae,0.3007246376811594,dieoff
202206,Tampico,45,25,other,0.005555555555555556,dieoff
202206,Tampico,45,25,sponge,0.010628019323671498,dieoff
202206,Tampico,45,25,sand-rubble,0.42681159420289855,dieoff
202206,Tampico,45,25,seagrass,0.009903381642512078,dieoff
202206,Tampico,45,25,tools,0.1292270531400966,dieoff
202206,Tampico,45,26,coral,0.022131147540983605,dieoff
202206,Tampico,45,26,gorgonian,0.08825136612021858,dieoff
202206,Tampico,45,26,algae,0.35027322404371586,dieoff
202206,Tampico,45,26,other,0.001092896174863388,dieoff
202206,Tampico,45,26,sponge,0.004098360655737705,dieoff
202206,Tampico,45,26,sand-rubble,0.4319672131147541,dieoff
202206,Tampico,45,26,seagrass,8.19672131147541e-4,dieoff
202206,Tampico,45,26,tools,0.10136612021857923,dieoff
202206,Tampico,45,27,coral,0.016510903426791276,dieoff
202206,Tampico,45,27,gorgonian,0.03489096573208723,dieoff
202206,Tampico,45,27,algae,0.397196261682243,dieoff
202206,Tampico,45,27,other,0.0021806853582554517,dieoff
202206,Tampico,45,27,sponge,0.0071651090342679125,dieoff
202206,Tampico,45,27,sand-rubble,0.5037383177570094,dieoff
202206,Tampico,45,27,tools,0.038317757009345796,dieoff
202206,Tampico,45,28,coral,0.01926605504587156,dieoff
202206,Tampico,45,28,gorgonian,0.05045871559633028,dieoff
202206,Tampico,45,28,algae,0.35565749235474003,dieoff
202206,Tampico,45,28,other,0.004892966360856269,dieoff
202206,Tampico,45,28,sponge,0.00764525993883792,dieoff
202206,Tampico,45,28,sand-rubble,0.5217125382262997,dieoff
202206,Tampico,45,28,seagrass,0.0015290519877675841,dieoff
202206,Tampico,45,28,tools,0.038837920489296636,dieoff
202210,Maguey,08,69,coral,0.020454545454545454,after 6mo
202210,Maguey,08,69,gorgonian,0.020454545454545454,after 6mo
202210,Maguey,08,69,algae,0.31691919191919193,after 6mo
202210,Maguey,08,69,other,0.002777777777777778,after 6mo
202210,Maguey,08,69,sponge,0.011111111111111112,after 6mo
202210,Maguey,08,69,sand-rubble,0.5070707070707071,after 6mo
202210,Maguey,08,69,seagrass,0.08787878787878788,after 6mo
202210,Maguey,08,69,tools,0.03333333333333333,after 6mo
202210,Maguey,08,70,coral,0.0049095607235142115,after 6mo
202210,Maguey,08,70,gorgonian,0.0103359173126615,after 6mo
202210,Maguey,08,70,algae,0.2284237726098191,after 6mo
202210,Maguey,08,70,other,7.751937984496124e-4,after 6mo
202210,Maguey,08,70,sponge,0.008010335917312662,after 6mo
202210,Maguey,08,70,sand-rubble,0.7002583979328165,after 6mo
202210,Maguey,08,70,seagrass,0.03178294573643411,after 6mo
202210,Maguey,08,70,tools,0.015503875968992248,after 6mo
202210,Maguey,08,71,coral,0.016481481481481482,after 6mo
202210,Maguey,08,71,gorgonian,0.03777777777777778,after 6mo
202210,Maguey,08,71,algae,0.3075925925925926,after 6mo
202210,Maguey,08,71,other,0.0016666666666666668,after 6mo
202210,Maguey,08,71,sponge,0.022407407407407407,after 6mo
202210,Maguey,08,71,sand-rubble,0.5505555555555556,after 6mo
202210,Maguey,08,71,seagrass,0.04092592592592593,after 6mo
202210,Maguey,08,71,tools,0.02259259259259259,after 6mo
202210,Maguey,08,72,coral,0.02046204620462046,after 6mo
202210,Maguey,08,72,gorgonian,0.01089108910891089,after 6mo
202210,Maguey,08,72,algae,0.1891089108910891,after 6mo
202210,Maguey,08,72,other,6.600660066006601e-4,after 6mo
202210,Maguey,08,72,sponge,0.031023102310231022,after 6mo
202210,Maguey,08,72,sand-rubble,0.6844884488448845,after 6mo
202210,Maguey,08,72,seagrass,0.041584158415841586,after 6mo
202210,Maguey,08,72,tools,0.02178217821782178,after 6mo
202210,Maguey,10,81,coral,0.004266666666666667,after 6mo
202210,Maguey,10,81,gorgonian,0.0026666666666666666,after 6mo
202210,Maguey,10,81,algae,0.08506666666666667,after 6mo
202210,Maguey,10,81,other,0.0061333333333333335,after 6mo
202210,Maguey,10,81,sponge,0.014133333333333333,after 6mo
202210,Maguey,10,81,sand-rubble,0.8773333333333333,after 6mo
202210,Maguey,10,81,seagrass,8e-4,after 6mo
202210,Maguey,10,81,tools,0.0096,after 6mo
202210,Maguey,10,82,coral,0.0024,after 6mo
202210,Maguey,10,82,gorgonian,0.0010666666666666667,after 6mo
202210,Maguey,10,82,algae,0.04186666666666667,after 6mo
202210,Maguey,10,82,other,0.0026666666666666666,after 6mo
202210,Maguey,10,82,sponge,0.010133333333333333,after 6mo
202210,Maguey,10,82,sand-rubble,0.9298666666666666,after 6mo
202210,Maguey,10,82,tools,0.012,after 6mo
202210,Maguey,10,83,coral,0.005357142857142857,after 6mo
202210,Maguey,10,83,gorgonian,0.018154761904761906,after 6mo
